unifiedDeliveryDriver;geoKey;capacity;peakCapacity;activationDateFrom;activationDateTo;products
PostAndService;65019;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65020;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65022;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65023;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65024;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65025;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65026;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65027;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65028;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65029;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65121;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65122;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65123;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65124;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65125;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65126;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65127;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65128;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;65129;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;CH;1750;1750;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;890
PostAndService;66010;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66011;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66012;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66014;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66015;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66016;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66017;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66018;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66019;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66020;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66021;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66022;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66023;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66026;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66030;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66031;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66032;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66033;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66034;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66036;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66037;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66038;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66040;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66041;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66042;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66043;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66044;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66045;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66046;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66047;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66050;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66051;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66052;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66054;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;66100;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;AQ;2000;2000;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;890
PostAndService;67010;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67012;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67013;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67014;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67015;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67017;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67019;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67021;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67023;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67024;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67025;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67026;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67028;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67035;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67036;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67037;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67039;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67040;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67041;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67043;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67044;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67045;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67046;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67047;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67048;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67049;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67051;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67053;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67056;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67057;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67058;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67059;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67061;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67062;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67063;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67064;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67066;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67067;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67069;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;67100;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;FG;1800;1800;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;AR
PostAndService;71011;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71012;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71013;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71014;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71015;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71016;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71017;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71018;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71019;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71021;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71022;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71023;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71024;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71025;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71026;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71027;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71028;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71029;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71031;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71032;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71033;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71034;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71035;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71036;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71037;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71038;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71039;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71041;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71042;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71043;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71045;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71047;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71048;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71051;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71121;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;71122;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;BR;900;900;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;AR
Poste;BR;7000;7000;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;890
PostAndService;72012;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72013;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72014;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72015;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72017;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72018;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72019;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72020;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72021;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72022;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72023;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72024;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72025;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72026;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72027;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72028;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72029;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;72100;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;LE;2550;2550;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;AR
PostAndService;73010;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73011;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73012;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73013;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73014;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73015;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73016;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73017;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73018;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73019;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73020;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73021;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73022;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73023;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73024;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73025;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73026;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73027;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73028;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73029;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73030;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73031;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73032;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73033;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73034;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73035;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73036;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73037;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73038;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73039;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73040;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73041;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73042;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73043;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73044;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73045;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73046;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73047;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73048;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
PostAndService;73049;50;50;2026-06-08T00:00:00.000Z;2026-07-05T23:59:59.999Z;
