unifiedDeliveryDriver;geoKey;capacity;peakCapacity;activationDateFrom;activationDateTo;products
PostAndService;70022;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70023;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70024;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70025;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70026;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70027;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70028;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70029;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70032;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70033;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70037;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70038;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70042;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70043;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70044;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70054;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70056;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70121;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70122;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70123;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70124;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70125;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70126;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70127;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70128;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70129;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70131;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;70132;50;50;2026-03-09T00:00:00.000Z;2026-04-12T23:59:59.999Z;
PostAndService;BT;500;500;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;AR
PostAndService;76011;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
PostAndService;76012;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
PostAndService;76013;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
PostAndService;76014;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
PostAndService;76015;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
PostAndService;76016;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
PostAndService;76017;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
PostAndService;76121;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
PostAndService;76123;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
PostAndService;76125;50;50;2026-03-09T00:00:00.000Z;2026-04-19T23:59:59.999Z;
